label,data
0,Massachusetts Speaker Gives Reason for Quitting
1,The 34 Most Important Instagrams From Britney Spears In 2015
0,2007 FIFA U-17 World Cup: Ghana beat Peru in Quarter finals
0,Plane crash in Florida kills five
1,How Reliable Is Your Memory? | Street Tested
1,Which Jim Halpert Costume Should You Wear For Halloween
0,"In Gingrich Mold, a New Voice for G.O.P. Resistance"
1,13 Guys Who Contour Better Than You
1,What Should You Name Your Next Child
0,"Guided Into Tunnel, Ticket Holders Missed Swearing-In"
1,12 Mind-Blowing Ways To Eat Polenta
0,Chechnyan president sues Russian activist over murder claim
0,Early returns in Iraqi elections
0,Facebook reaches 500 million users
1,Here's A Fun Reminder That There's No Such Thing As Gay Blood
0,Frontier to Buy Verizon Lines for $8.5 Billion
0,"Red Cross member abducted in Darfur, Sudan"
0,Al-Qaeda warns Saudi Arabia of attacks
1,"This Is The Cast Of The New ""Jungle Book"" Movie"
0,9 Killed by Bomb in Afghanistan
0,"After 2 Games, Tortorella Still Has Patience"
1,25 Times Ed Miliband Blessed Us In 2015
1,Watch Lady Gaga's Heartbreaking New Music Video About Campus Rape
1,7 Excellent Deals You Can Get This Weekend
1,There Are So Many More Penis Emojis Now
0,U.S. Producer Price Index shows inflation at bay
1,Pigskin A Blanket: NFL Week 3 Picks
1,25 Real AF Struggles Anyone Who Works Out Will Recognize
0,Taliban Truce Seems in Flux in Pakistan
1,19 Tweets That Are Too Funny If You Love Beauty
0,"Egyptian Political Dissident, Imprisoned for Years, Is Suddenly Released"
0,"Police call off search for missing woman in Georgia, USA"
0,Tributes paid to the victims of the July 7 2005 London bombings
0,Coal mine blast in Ukraine kills two; ten still missing
1,"120 ""AHS"" Quotes For When You Need An Instagram Caption"
1,"Sarah Palin Said The Most Amazingly Bizarre Thing At The ""Stop The Iran Deal"" Rally"
1,Cuffing Season Is Coming
0,Voting chaos in Germany expected
1,Which Classic Guitar Riff Are You
0,"Two students shot at Los Angeles school, suspect in custody"
1,Bacon Lovers Meet Tiny Piglets For The First Time
0,"Who Needs Retirement, Anyway?"
1,20 Things You Need To Know About Those Famous Bed Bath & Beyond Coupons*
0,Telstra becomes the first in the world to switch to HSPA+ wireless Internet technology
0,Afghan Taleban attacks NATO base; several dead
1,"How Well Do You Know ""The Devil Wears Prada"""
0,Kentucky lawmaker in critical condition after fight in high school cafeteria
0,At least 3 police officers killed in Pittsburgh shootings
1,21 Tumblr Posts That Are Way Too Real For All Uni Students
0,S.E.C. Enforcement Officer Steps Down
1,6 Little Victories
0,Turkey mourns flotilla dead
0,Honda recalls fire risk cars
1,"22 Times People Met Celebrities And It Was Really, Really Lovely"
1,25 Awesome Ways To Show Off Your State Pride
1,People Try Making Pinterest Hanukkah Crafts
1,23 Of The Most Ridiculously Hilarious Rumours That Went Around Schools
1,What's The Best Family Halloween Movie
0,Chechnya chopper crash kills 15
0,Mathematics summer school in Turkey threatened by authorities
1,How Much Do You Love Oscar Isaac
1,15 Smart Dollar Store Ideas To Declutter Your Kitchen
0,The Funeral: Your Last Chance to Be a Big Spender
1,A Line Of Studio Ghibli Clothing Just Dropped And It's Magical
1,Which Off-Brand Halloween Costume Should You Wear
0,Oil Industry Ready to Work on Global Warming
1,"A Crazy Genius Spent 13 Years Archiving Every Episode Of MTV's ""120 Minutes"""
0,18 People Rescued After Civilian Helicopter Goes Down Off the Coast of Scotland
0,A Gift Bowl Serves Victories to a Village
1,36 Backstage Celebrity Instagrams From The Emmys
0,200 candles: Chileans celebrate country's Bicentennial
0,Running a Business After Doing Time
0,Pacific Rim braces for tsunami following major Chilean earthquake
1,15 Insanely Cool Gifts No Sane Person Can Refuse
0,Law will delay University of Minnesota strike
1,People Are Losing Their Shit At That New Mysterious Adele Advert
1,18 Things That Are Only Funny To Musicians
0,"Car accident was an act of God, says driver"
0,Tommy Thompson steps down as Secretary of Health and Human Services
0,Automobile sales in the United States down sharply
1,"There Is No Wrong Time To Listen To ""All I Want For Christmas Is You"""
1,This Is Why You Don't Fuck With A Crocodile
1,26 Infomercial Fails Guaranteed To Make You Laugh Every Time
0,Suspect in BTK killings arrested after 25 years in hiding
0,"Cargo plane crashes in Alaska's Denali Park, sparks wildfire"
1,23 DIY Holiday Gifts Your Family Can Make At Home
1,17 Photos That'll Remind You That The World Isn't All Bad
1,Fictional Lesbian Couples Are Ruining People's Lives
1,This Freestyle Crossword Will Test Your Knowledge Of Pop Culture
0,NASA to extend the Phoenix probe mission by 5 weeks
1,27 School Supplies That Will Give You Intense Elementary School Flashbacks
1,15 Americans Who Finally Found The Perfect Reason To Move To Canada
1,17 Things Only Children Want You To Know
0,"On YouTube and Hulu, Viewers Settle In for Longer Videos"
1,Who Should Your Celebrity Girlfriend Be Based On Your Birth Month
1,Poll: Do You Actually Work For The First Order
1,Are You More Destiny's Child Or TLC
0,Homeopathy proponents jailed for allowing daughter to die
0,The Four Tops
1,These Lattes Look Like Disney Princesses And You Want To Drink One
1,22 Honest Confessions From A Burger King Server
0,Thai ministry orders work halted on much-delayed Ongkharak reactor
1,Are You More Like Dannii Or Kylie Minogue
1,Can You Make It Through This Post Without Wanting To Have Sex
1,29 Ridiculously Stylish People From Toronto Fashion Week
0,National Rugby League Women in League Round celebrates sons
0,"Floodwaters swamp Cedar Rapids, Iowa"
0,"Heat wave, industrial action cripples Melbourne railways"
1,"23 Signs You're Hopelessly Obsessed With ""New Girl"""
1,What's The Sexiest Book You Ever Read
1,9 Disney Characters Whose Contouring Game Is On Point
0,"Sometimes, a Political Position Is Just About Wanting a Cigar"
0,Former Sudanese rebel leader John Garang sworn in as vice president of Sudan
1,21 Pictures That Perfectly Sum Up Every Naturally Skinny Girl's Life
1,16 iPhone Hacks That Will Save Your Battery
1,Chris Pratt Literally Looks Completely Different With His New Beard
1,We Know Your Age And Relationship Status Based On Your Chinese Zodiac
0,"Scotland Yard says suicide bomb blast killed Bhutto, not bullet"
1,A Mall Santa Did Everything He Could To Make An Autistic Child Feel Comfortable
1,69 Facts You Probably Didn't Know About The Spice Girls
0,Romanian foreign minister breaks the ice between Bucharest and Chisinau
1,Jake Gyllenhaal Will Break Your Heart In His New Movie
0,"Second Bangkok airport closed, protests continue"
0,CAFTA faces tough vote in U.S. House
1,POLL: Which Letter In The Alphabet Is The Best
1,17 Sticky And Sweet Strawberry Treats That'll Make Your Mouth Water
0,Woman in Binghamton Athletics Files Harassment Complaint
1,16 Times Tumblr Made You Think Too Hard
0,Jailed Swedish journalists tried as terrorists
0,North Korea Is Said to Test-Fire 3 More Missiles
1,These Illustrations Capture The Joy Of Living Alone
1,What's The Most Mortifying Thing That Happened To You While Studying Abroad
1,We Know Which Harry Styles Tweet You Are Based On Your Birth Month
1,"49 Lyrics From Adele's ""25"" For When You Need A Deep Instagram Caption"
1,How You React To These Messages Will Show What Kind Of Online Dater You Are
0,V.M.I. Revived by a High-Octane Offense
0,Suresh Joachim breaks ironing world record
0,Soldiers in Iraq React Cautiously to Obama Deadlines for Troop Withdrawal
0,A Calmer Iraq Takes Another Try at the Ballot
1,22 Things Anyone Who Has Ever Had A Cell Phone Will Get
1,"For Everyone Who Knows Neville Longbottom Was The Best Damn Character In ""Harry Potter"""
1,"18 Pictures Of Cats Watching ""The Aristocats"""
0,Mortar exchange kills thirteen in Somali capital
1,Day 5 Of BuzzFeed's 7-Day Clean Eating Challenge
1,54 Lady Gaga Lyrics For When You Need A Fire Instagram Caption
0,Utah Governor Chosen as Ambassador to China
0,Sri Lanka Army captures Tamil Tiger's capital of Kilinochchi
1,24 Wives Who Are Crushing This Whole Marriage Thing
1,"How People Who Have Struggled With Eating Disorders See ""Fat"""
1,How Do You Make Your New Year's Eve Actually Bearable
0,Australian rules football: Traralgon defeat Warragul in round 14 of 2010 Gippsland Football League season
0,"In Interview, Republican Chairman Strays From the Party Line on Abortion"
0,Internet hacking group LulzSec disbands
0,Plea Deal Ends Sexual Abuse Case Against Federal Judge in Texas
0,Apple concerned with iPhone icons' alleged misuse
0,Mississippi Mayor Faces Re-Election and a Trial
0,"Cape Verde to launch first public university, with Brazil's support"
0,"For Nuggets and Mavericks, Squabbles and Series Will Continue"
1,A Canadian Journalist Had No Chill About Being Retweeted By Taylor Swift
0,California Led U.S. in Job Losses in April
1,18 Horror Novels Every True Fan Should Read Before Watching The Movie Version
1,These New Empathy Cards Make It Easier To Talk About Pregnancy Loss
0,Scottish Radio Holdings set to buy Highland Radio for €7m
1,19 Tweets That Sum Up Female Friendship
0,China threatens to take action over US-Taiwan deal
0,50 arrested ahead of Swaziland democracy protests
1,You Can Rent A Glass Igloo In Finland To Watch The Northern Lights
0,Arctic ice cap shrank sharply this summer
1,The Biggest Winners And Losers In Movies In 2015
1,18 Decadent Ways To Have Cake For Breakfast
1,Don't Read These Wikipedia Pages If You Want To Sleep Tonight
0,Tentative deal averts Ontario liquor stores strike
0,Police Officers Are Charged in Venezuelan Synagogue Attack
0,Italian President ends visit to Ghana
0,Gay marriage banned in three states; other ballot measures decided
1,Are You Soup Or Are You Salad
1,This Color Test Will Determine Where You Like To Have Sex
1,13 Chilling True Crime Documentaries To Keep You Up At Night
1,If Disney Princesses Did Fall Activities
1,This Chart Will Change Your Life If You're A Messy Eater
1,Is There Any Disney Prince Hotter Than Aladdin
0,G.M. Seeks More Imports From Low-Wage Countries
1,11 Beautiful Fucking Baby Names I Made Up
0,European Parliament rejects computer-implemented inventions directive
0,Australian federal election 2010: Parliament hung
1,This Is What $4 Of Street Food Looks Like Around The World
1,"6 Awkward Holiday Conversations You're Dreading, And How To Deal With Them"
1,Sam Smith Has Recorded The New James Bond Song
0,Judge Dannii Minogue exits UK X Factor over 'Australia's Got Talent' scheduling clash
0,2010 Sakurai Prize awarded for 1964 Higgs Boson theory work
0,"Obama Selling His Economic Plan on the Airwaves, Again"
1,Can You Guess The Disney Movie By A Single Letter From The Title Screen
1,12 Cards Your Friends With Depression Would Actually Appreciate
0,Robert Mugabe denounces Britain and opposition
0,Hurricane Earl threatens eastern US
1,Blake Lively And Ryan Reynolds Fell In Love On A Double Date With Other People
1,13 Times Headphones Were On A Mission To Destroy Our Beauty
0,No. 1 Connecticut Cruises to Victory Over Providence
0,Religious and political leaders criticise Swiss ban on minarets
0,Gates Promises to Reduce Afghan Civilian Deaths
1,An Exact Replica Of The Titanic Will Set Sail In 2018
0,"As Wind Power Grows, a Push to Tear Down Dams"
0,Knicks Find Another Way to Lose
0,University of Calgary scientist Keith cracks carbon capture conundrum
0,Childhood ibuprofen-triggered asthma a concern
1,Can You Identify These Meryl Streep Movies By Their IMDb Descriptions
0,"Should RealNetworks, an Internet Pioneer, Switch Gears?"
1,24 Orange Cats Just Being Their Adorable Selves
0,Obama Repeats Threat to Veto Bill Over F-22 Jet
1,Airplane Food In Economy Vs. First Class On 20 Airlines
0,Yanks Reaping Benefits of Gardner-Cabrera Competition in Center
0,Serie A 2008–09: Inter Milan hire Mourinho as new Head Coach
0,"Work begins on ""Lisbon Treaty"""
1,17 Insanely Creative Cupcakes That Are Guaranteed To Win Halloween
0,Commuter chaos in Sydney after wind damages lines on Harbour Bridge
0,Clear Channel Faces a Crisis in Cash Flow
0,Activists claim police harrassment as G20 summit nears
1,15 Cookies That Prove Healthy And Delicious Don't Clash
0,FDA warning on Honduran cantaloupes after salmonella outbreaks
0,"Fear and loathing on the campaign trail, October 2008"
1,"This Pug Just Made The Best ""Hotline Bling"" Video That Will Ever Exist"
1,12 Trees That Would Be Getting Tons Of Ass If They Were Human
1,18 Posts That Prove Coconut Oil Is The Answer To All Your Problems
1,17 Things One Direction Fans Are Tired Of Hearing
1,"In 2015, Toronto Truly Revealed Its Enduring Love For Raccoons"
1,We Need To Talk About Lady Gaga Being A Flop
1,Olivia Wilde Is Taking On A More Active Role To Support Women In Film
1,22 Things You'll Just Get If You Love Animals More Than People
0,Tsvangirai released by Zimbabwean police
1,"What's The Most Underrated Place To Shop For Fun, Bright Plus-Size Clothing"
1,DJ Khaled Got Lost At Sea On His Jet Ski And Shit Got Very Real
0,German football: Lahm's contract offer withdrawn; Schlaudraff to Hannover
0,Felix leaves at least 21 dead in Nicaragua
0,DePaul Edges No. 21 Rutgers With a Strong Finish
1,17 People Who Get That Texting Is Actually The Worst Thing Ever
1,Another One Of Your Favorite Instagram Stars Is Quitting Social Media
0,Two-year-old punished in dryer
0,"In Fight With Islamists, Somalia Asks for Help"
0,No-fly zone demanded by Syrian protesters
0,Pro-democracy demonstrations erupt in Maldives
1,Is This Burrito From Los Angeles Or New York City
1,You Will Go Nuts Looking For Chewie In These Drawings
0,Israeli-Arab Hebrew University students charged with operating al-Qaeda cell
1,19 Things You Can Only Say During Sex If You're Emo
0,Witnesses: Doomed train had green light
0,"Small plane crashes in Utah, USA killing all aboard"
0,DEA raids San Diego State University dorms
1,We Asked Non-Italians To React To Pictures Of Italian Things And This Is What Happened
0,Italy Seizes Millions in Assets of Four Banks
1,"How Well Do You Know The Geography Of ""Game Of Thrones"""
0,"With Magazines Folding, One Finds a Surprising Bid"
1,"23 Times Charlie Kelly Was The Champion Of Our Hearts On ""It's Always Sunny In Philadelphia"""
1,"Did The New ""Star Wars"" TV Spot Give Away A Secret About Han Solo"
0,Inventor of instant noodles passes away
1,"The ""Fuller House"" Teaser Is Here And It Looks A Lot Like ""Full House"""
0,"Trump criticizes media bias towards Obama, especially during UK state visit"
