label,data
1,we live in world of sorrow and pain but all it takes is one person unafraid to make a difference . 
0,"watching trouble every day , at least if you don't know what's coming , is like biting into what looks like a juicy , delicious plum on a hot summer day and coming away with your mouth full of rotten pulp and living worms . "
0,"amold&oacute ; var is a master of emotional texture , peeling away layer upon layer of the feelings . . . until he reaches benigno's troubled psyche and marco's benevolent soul . "
1,"dori is 50 years old , actually the exact age of ben's mother . "
1,"no ten&#237 ; a que enfrentarse con la estrategia y potencia de un ej&#233 ; rcito enemigo , sino con el jolgorio de grandes masas que invadir&#237 ; an el territorio con panderetas , risotadas e histeria . "
0,perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions . 
1,"during an undercover drug buy mitch was working that trey botched by calling in for backup and drawing media attention , mitch's partner is shot with a very exotic 12-gauge automatic weapon ; mitch then shoots the video camera out of the hands of a reporter filming the action when the cameraman refused to shut it down . "
0,"before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , steven shainberg's adaptation of mary gaitskill's harrowing short story . . . is a brilliantly played , deeply unsettling experience . "
0,"you get the feeling that the filmmakers did their homework and that they're here to represent a harsh reality . "" "
0,"in the end , the film is less the cheap thriller you'd expect than it is a fairly revealing study of its two main characters  damaged-goods people whose orbits will inevitably and dangerously collide . "
0,the sound of ma's cello alone is reason not to miss naqoyqatsi . 
1,"until one night max had a dream , where he dreamt that his mother died in a car crash . "
1,"in 1975 , as the vietnam war was ending , thousands of orphans and amerasian children were brought to the united states as part of "" operation babylift . "" "
0,"iwai creates yuichi's world as much through disembodied moments of sight and sound as through action , building to a surprising stab of melancholy . "
1,"the film intercuts between two days , two years apart . "
1,"they must begin a journey , avoiding the mysterious detective mr barlow and the terrifying inhuman jack , to uncover the dark truth to charlie's life . "
0,it's pithy without being saccharine ; it's funny without ever not taking itself seriously ; it's full of beautiful characters and great performances . 
0,"the importance of being earnest resonates and inspires rapid-fire bouts of laughter , perhaps even a few giggles from the author himself , whom posterity has rewarded the last laugh . "
1,this was just after the offensive against the taliban forces had started . 
1,"story of annette kellerman , the international swimming vaudeville and silent screen star whose life story inspired the mgm classic million dollar mermaid starring esther williams , which featured lavish busby berkeley scenes . "
0,well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin . 
0,i'm not sure which will take longer to heal : the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche . 
0,"jones has crafted a natty narrative that , enhanced by erin nordstrom's editing , is filled with payoffs . "
1,"the plan's to use the school auto shop to prep two police cars , stash the drugs in secret compartments and drive away safely . "
1,dealing with the aftermath of the 'accident' brings out the best and the worst in them . 
0,"adam sandler's heart may be in the right place , but he needs to pull his head out of his butt"
1,"seven years later , the submarine uss tunny successfully launched the regulus nuclear cruise missile , and a whole new era in the history of the navy , the submarine and the cold war began ! "
1,"whe he misses a dose of prozium , a mind-altering drug that hinders emotion , preston , who has been trained to enforce the strict laws of the new regime , suddenly becomes the only person capable of overthrowing it . "
